province,provinceid,city,cityid,county,countyid
湖南省,43,张家界市,4308,桑植县,430822
湖南省,43,益阳市,4309,资阳区,430902
湖南省,43,益阳市,4309,赫山区,430903
湖南省,43,益阳市,4309,南县,430921
湖南省,43,益阳市,4309,桃江县,430922
湖南省,43,益阳市,4309,安化县,430923
湖南省,43,益阳市,4309,沅江市,430981
湖南省,43,郴州市,4310,北湖区,431002
湖南省,43,郴州市,4310,苏仙区,431003
湖南省,43,郴州市,4310,桂阳县,431021
湖南省,43,郴州市,4310,宜章县,431022
湖南省,43,郴州市,4310,永兴县,431023
湖南省,43,郴州市,4310,嘉禾县,431024
湖南省,43,郴州市,4310,临武县,431025
湖南省,43,郴州市,4310,汝城县,431026
湖南省,43,郴州市,4310,桂东县,431027
湖南省,43,郴州市,4310,安仁县,431028
湖南省,43,郴州市,4310,资兴市,431081
湖南省,43,永州市,4311,零陵区,431102
湖南省,43,永州市,4311,冷水滩区,431103
湖南省,43,永州市,4311,祁阳县,431121
湖南省,43,永州市,4311,东安县,431122
湖南省,43,永州市,4311,双牌县,431123
湖南省,43,永州市,4311,道县,431124
湖南省,43,永州市,4311,江永县,431125
湖南省,43,永州市,4311,宁远县,431126
湖南省,43,永州市,4311,蓝山县,431127
湖南省,43,永州市,4311,新田县,431128
湖南省,43,永州市,4311,江华瑶族自治县,431129
湖南省,43,怀化市,4312,鹤城区,431202
湖南省,43,怀化市,4312,中方县,431221
湖南省,43,怀化市,4312,沅陵县,431222
湖南省,43,怀化市,4312,辰溪县,431223
湖南省,43,怀化市,4312,溆浦县,431224
湖南省,43,怀化市,4312,会同县,431225
湖南省,43,怀化市,4312,麻阳苗族自治县,431226
湖南省,43,怀化市,4312,新晃侗族自治县,431227
湖南省,43,怀化市,4312,芷江侗族自治县,431228
湖南省,43,怀化市,4312,靖州苗族侗族自治县,431229
湖南省,43,怀化市,4312,通道侗族自治县,431230
湖南省,43,怀化市,4312,洪江市,431281
湖南省,43,娄底市,4313,娄星区,431302
湖南省,43,娄底市,4313,双峰县,431321
湖南省,43,娄底市,4313,新化县,431322
湖南省,43,娄底市,4313,冷水江市,431381
湖南省,43,娄底市,4313,涟源市,431382
湖南省,43,湘西土家族苗族自治州,4331,吉首市,433101
湖南省,43,湘西土家族苗族自治州,4331,泸溪县,433122
湖南省,43,湘西土家族苗族自治州,4331,凤凰县,433123
湖南省,43,湘西土家族苗族自治州,4331,花垣县,433124
湖南省,43,湘西土家族苗族自治州,4331,保靖县,433125
湖南省,43,湘西土家族苗族自治州,4331,古丈县,433126
湖南省,43,湘西土家族苗族自治州,4331,永顺县,433127
湖南省,43,湘西土家族苗族自治州,4331,龙山县,433130
广东省,44,广州市,4401,荔湾区,440103
广东省,44,广州市,4401,越秀区,440104
广东省,44,广州市,4401,海珠区,440105
广东省,44,广州市,4401,天河区,440106
广东省,44,广州市,4401,白云区,440111
广东省,44,广州市,4401,黄埔区,440112
广东省,44,广州市,4401,番禺区,440113
广东省,44,广州市,4401,花都区,440114
广东省,44,广州市,4401,南沙区,440115
广东省,44,广州市,4401,从化区,440117
广东省,44,广州市,4401,增城区,440118
广东省,44,韶关市,4402,武江区,440203
广东省,44,韶关市,4402,浈江区,440204
广东省,44,韶关市,4402,曲江区,440205
广东省,44,韶关市,4402,始兴县,440222
广东省,44,韶关市,4402,仁化县,440224
广东省,44,韶关市,4402,翁源县,440229
广东省,44,韶关市,4402,乳源瑶族自治县,440232
广东省,44,韶关市,4402,新丰县,440233
广东省,44,韶关市,4402,乐昌市,440281
广东省,44,韶关市,4402,南雄市,440282
广东省,44,深圳市,4403,罗湖区,440303
广东省,44,深圳市,4403,福田区,440304
广东省,44,深圳市,4403,南山区,440305
广东省,44,深圳市,4403,宝安区,440306
广东省,44,深圳市,4403,龙岗区,440307
广东省,44,深圳市,4403,盐田区,440308
广东省,44,深圳市,4403,龙华区,440309
广东省,44,深圳市,4403,坪山区,440310
广东省,44,深圳市,4403,光明区,440311
广东省,44,珠海市,4404,香洲区,440402
广东省,44,珠海市,4404,斗门区,440403
广东省,44,珠海市,4404,金湾区,440404
广东省,44,汕头市,4405,龙湖区,440507
广东省,44,汕头市,4405,金平区,440511
广东省,44,汕头市,4405,濠江区,440512
广东省,44,汕头市,4405,潮阳区,440513
广东省,44,汕头市,4405,潮南区,440514
广东省,44,汕头市,4405,澄海区,440515
广东省,44,汕头市,4405,南澳县,440523
广东省,44,佛山市,4406,禅城区,440604
广东省,44,佛山市,4406,南海区,440605
广东省,44,佛山市,4406,顺德区,440606
广东省,44,佛山市,4406,三水区,440607
广东省,44,佛山市,4406,高明区,440608
广东省,44,江门市,4407,蓬江区,440703
广东省,44,江门市,4407,江海区,440704
广东省,44,江门市,4407,新会区,440705
广东省,44,江门市,4407,台山市,440781
广东省,44,江门市,4407,开平市,440783
广东省,44,江门市,4407,鹤山市,440784
广东省,44,江门市,4407,恩平市,440785
广东省,44,湛江市,4408,赤坎区,440802
广东省,44,湛江市,4408,霞山区,440803
广东省,44,湛江市,4408,坡头区,440804
广东省,44,湛江市,4408,麻章区,440811
广东省,44,湛江市,4408,遂溪县,440823
广东省,44,湛江市,4408,徐闻县,440825
广东省,44,湛江市,4408,廉江市,440881
广东省,44,湛江市,4408,雷州市,440882
广东省,44,湛江市,4408,吴川市,440883
广东省,44,茂名市,4409,茂南区,440902
广东省,44,茂名市,4409,电白区,440904
广东省,44,茂名市,4409,高州市,440981
广东省,44,茂名市,4409,化州市,440982
广东省,44,茂名市,4409,信宜市,440983
广东省,44,肇庆市,4412,端州区,441202
广东省,44,肇庆市,4412,鼎湖区,441203
广东省,44,肇庆市,4412,高要区,441204
广东省,44,肇庆市,4412,广宁县,441223
广东省,44,肇庆市,4412,怀集县,441224
广东省,44,肇庆市,4412,封开县,441225
广东省,44,肇庆市,4412,德庆县,441226
广东省,44,肇庆市,4412,四会市,441284
广东省,44,惠州市,4413,惠城区,441302
广东省,44,惠州市,4413,惠阳区,441303
广东省,44,惠州市,4413,博罗县,441322
广东省,44,惠州市,4413,惠东县,441323
广东省,44,惠州市,4413,龙门县,441324
广东省,44,梅州市,4414,梅江区,441402
广东省,44,梅州市,4414,梅县区,441403
广东省,44,梅州市,4414,大埔县,441422
广东省,44,梅州市,4414,丰顺县,441423
广东省,44,梅州市,4414,五华县,441424
广东省,44,梅州市,4414,平远县,441426
广东省,44,梅州市,4414,蕉岭县,441427
广东省,44,梅州市,4414,兴宁市,441481
广东省,44,汕尾市,4415,城区,441502
广东省,44,汕尾市,4415,海丰县,441521
广东省,44,汕尾市,4415,陆河县,441523
广东省,44,汕尾市,4415,陆丰市,441581
广东省,44,河源市,4416,源城区,441602
广东省,44,河源市,4416,紫金县,441621
广东省,44,河源市,4416,龙川县,441622
广东省,44,河源市,4416,连平县,441623
广东省,44,河源市,4416,和平县,441624
广东省,44,河源市,4416,东源县,441625
广东省,44,阳江市,4417,江城区,441702
广东省,44,阳江市,4417,阳东区,441704
广东省,44,阳江市,4417,阳西县,441721
广东省,44,阳江市,4417,阳春市,441781
广东省,44,清远市,4418,清城区,441802
广东省,44,清远市,4418,清新区,441803
广东省,44,清远市,4418,佛冈县,441821
广东省,44,清远市,4418,阳山县,441823
广东省,44,清远市,4418,连山壮族瑶族自治县,441825
广东省,44,清远市,4418,连南瑶族自治县,441826
广东省,44,清远市,4418,英德市,441881
广东省,44,清远市,4418,连州市,441882
广东省,44,东莞市,4419,东莞市,441900
广东省,44,中山市,4420,中山市,442000
广东省,44,潮州市,4451,湘桥区,445102
广东省,44,潮州市,4451,潮安区,445103
广东省,44,潮州市,4451,饶平县,445122
广东省,44,揭阳市,4452,榕城区,445202
广东省,44,揭阳市,4452,揭东区,445203
广东省,44,揭阳市,4452,揭西县,445222
广东省,44,揭阳市,4452,惠来县,445224
广东省,44,揭阳市,4452,普宁市,445281
广东省,44,云浮市,4453,云城区,445302
广东省,44,云浮市,4453,云安区,445303
广东省,44,云浮市,4453,新兴县,445321
广东省,44,云浮市,4453,郁南县,445322
广东省,44,云浮市,4453,罗定市,445381
广西壮族自治区,45,南宁市,4501,兴宁区,450102
广西壮族自治区,45,南宁市,4501,青秀区,450103
广西壮族自治区,45,南宁市,4501,江南区,450105
广西壮族自治区,45,南宁市,4501,西乡塘区,450107
广西壮族自治区,45,南宁市,4501,良庆区,450108
广西壮族自治区,45,南宁市,4501,邕宁区,450109
广西壮族自治区,45,南宁市,4501,武鸣区,450110
广西壮族自治区,45,南宁市,4501,隆安县,450123
广西壮族自治区,45,南宁市,4501,马山县,450124
广西壮族自治区,45,南宁市,4501,上林县,450125
广西壮族自治区,45,南宁市,4501,宾阳县,450126
广西壮族自治区,45,南宁市,4501,横县,450127
广西壮族自治区,45,柳州市,4502,城中区,450202
广西壮族自治区,45,柳州市,4502,鱼峰区,450203
广西壮族自治区,45,柳州市,4502,柳南区,450204
广西壮族自治区,45,柳州市,4502,柳北区,450205
广西壮族自治区,45,柳州市,4502,柳江区,450206
广西壮族自治区,45,柳州市,4502,柳城县,450222
广西壮族自治区,45,柳州市,4502,鹿寨县,450223
广西壮族自治区,45,柳州市,4502,融安县,450224
广西壮族自治区,45,柳州市,4502,融水苗族自治县,450225
广西壮族自治区,45,柳州市,4502,三江侗族自治县,450226
广西壮族自治区,45,桂林市,4503,秀峰区,450302
广西壮族自治区,45,桂林市,4503,叠彩区,450303
广西壮族自治区,45,桂林市,4503,象山区,450304
广西壮族自治区,45,桂林市,4503,七星区,450305
广西壮族自治区,45,桂林市,4503,雁山区,450311
广西壮族自治区,45,桂林市,4503,临桂区,450312
广西壮族自治区,45,桂林市,4503,阳朔县,450321
广西壮族自治区,45,桂林市,4503,灵川县,450323
广西壮族自治区,45,桂林市,4503,全州县,450324
广西壮族自治区,45,桂林市,4503,兴安县,450325
广西壮族自治区,45,桂林市,4503,永福县,450326
广西壮族自治区,45,桂林市,4503,灌阳县,450327
广西壮族自治区,45,桂林市,4503,龙胜各族自治县,450328
广西壮族自治区,45,桂林市,4503,资源县,450329
广西壮族自治区,45,桂林市,4503,平乐县,450330
广西壮族自治区,45,桂林市,4503,荔浦县,450331
广西壮族自治区,45,桂林市,4503,恭城瑶族自治县,450332
广西壮族自治区,45,梧州市,4504,万秀区,450403
广西壮族自治区,45,梧州市,4504,长洲区,450405
广西壮族自治区,45,梧州市,4504,龙圩区,450406
广西壮族自治区,45,梧州市,4504,苍梧县,450421
广西壮族自治区,45,梧州市,4504,藤县,450422
广西壮族自治区,45,梧州市,4504,蒙山县,450423
广西壮族自治区,45,梧州市,4504,岑溪市,450481
广西壮族自治区,45,北海市,4505,海城区,450502
广西壮族自治区,45,北海市,4505,银海区,450503
广西壮族自治区,45,北海市,4505,铁山港区,450512
广西壮族自治区,45,北海市,4505,合浦县,450521
广西壮族自治区,45,防城港市,4506,港口区,450602
广西壮族自治区,45,防城港市,4506,防城区,450603
广西壮族自治区,45,防城港市,4506,上思县,450621
广西壮族自治区,45,防城港市,4506,东兴市,450681
广西壮族自治区,45,钦州市,4507,钦南区,450702
广西壮族自治区,45,钦州市,4507,钦北区,450703
广西壮族自治区,45,钦州市,4507,灵山县,450721
广西壮族自治区,45,钦州市,4507,浦北县,450722
广西壮族自治区,45,贵港市,4508,港北区,450802
广西壮族自治区,45,贵港市,4508,港南区,450803
广西壮族自治区,45,贵港市,4508,覃塘区,450804
广西壮族自治区,45,贵港市,4508,平南县,450821
广西壮族自治区,45,贵港市,4508,桂平市,450881
广西壮族自治区,45,玉林市,4509,玉州区,450902
广西壮族自治区,45,玉林市,4509,福绵区,450903
广西壮族自治区,45,玉林市,4509,容县,450921
广西壮族自治区,45,玉林市,4509,陆川县,450922
广西壮族自治区,45,玉林市,4509,博白县,450923
广西壮族自治区,45,玉林市,4509,兴业县,450924
广西壮族自治区,45,玉林市,4509,北流市,450981
广西壮族自治区,45,百色市,4510,右江区,451002
广西壮族自治区,45,百色市,4510,田阳县,451021
广西壮族自治区,45,百色市,4510,田东县,451022
广西壮族自治区,45,百色市,4510,平果县,451023
广西壮族自治区,45,百色市,4510,德保县,451024
广西壮族自治区,45,百色市,4510,那坡县,451026
广西壮族自治区,45,百色市,4510,凌云县,451027
广西壮族自治区,45,百色市,4510,乐业县,451028
广西壮族自治区,45,百色市,4510,田林县,451029
广西壮族自治区,45,百色市,4510,西林县,451030
广西壮族自治区,45,百色市,4510,隆林各族自治县,451031
广西壮族自治区,45,百色市,4510,靖西市,451081
广西壮族自治区,45,贺州市,4511,八步区,451102
广西壮族自治区,45,贺州市,4511,平桂区,451103
广西壮族自治区,45,贺州市,4511,昭平县,451121
广西壮族自治区,45,贺州市,4511,钟山县,451122
广西壮族自治区,45,贺州市,4511,富川瑶族自治县,451123
广西壮族自治区,45,河池市,4512,金城江区,451202
广西壮族自治区,45,河池市,4512,宜州区,451203
广西壮族自治区,45,河池市,4512,南丹县,451221
广西壮族自治区,45,河池市,4512,天峨县,451222
广西壮族自治区,45,河池市,4512,凤山县,451223
广西壮族自治区,45,河池市,4512,东兰县,451224
广西壮族自治区,45,河池市,4512,罗城仫佬族自治县,451225
广西壮族自治区,45,河池市,4512,环江毛南族自治县,451226
广西壮族自治区,45,河池市,4512,巴马瑶族自治县,451227
广西壮族自治区,45,河池市,4512,都安瑶族自治县,451228
广西壮族自治区,45,河池市,4512,大化瑶族自治县,451229
广西壮族自治区,45,来宾市,4513,兴宾区,451302
广西壮族自治区,45,来宾市,4513,忻城县,451321
广西壮族自治区,45,来宾市,4513,象州县,451322
广西壮族自治区,45,来宾市,4513,武宣县,451323
广西壮族自治区,45,来宾市,4513,金秀瑶族自治县,451324
广西壮族自治区,45,来宾市,4513,合山市,451381
广西壮族自治区,45,崇左市,4514,江州区,451402
广西壮族自治区,45,崇左市,4514,扶绥县,451421
广西壮族自治区,45,崇左市,4514,宁明县,451422
广西壮族自治区,45,崇左市,4514,龙州县,451423
广西壮族自治区,45,崇左市,4514,大新县,451424
广西壮族自治区,45,崇左市,4514,天等县,451425
广西壮族自治区,45,崇左市,4514,凭祥市,451481
海南省,46,海口市,4601,秀英区,460105
海南省,46,海口市,4601,龙华区,460106
海南省,46,海口市,4601,琼山区,460107
海南省,46,海口市,4601,美兰区,460108
海南省,46,三亚市,4602,海棠区,460202
海南省,46,三亚市,4602,吉阳区,460203
海南省,46,三亚市,4602,天涯区,460204
海南省,46,三亚市,4602,崖州区,460205
海南省,46,三沙市,4603,三沙市,460300
海南省,46,儋州市,4604,儋州市,460400
海南省,46,直管区县,4690,五指山市,469001
海南省,46,直管区县,4690,琼海市,469002
海南省,46,直管区县,4690,文昌市,469005
海南省,46,直管区县,4690,万宁市,469006
海南省,46,直管区县,4690,东方市,469007
海南省,46,直管区县,4690,定安县,469021
海南省,46,直管区县,4690,屯昌县,469022
海南省,46,直管区县,4690,澄迈县,469023
海南省,46,直管区县,4690,临高县,469024
海南省,46,直管区县,4690,白沙黎族自治县,469025
海南省,46,直管区县,4690,昌江黎族自治县,469026
海南省,46,直管区县,4690,乐东黎族自治县,469027
海南省,46,直管区县,4690,陵水黎族自治县,469028
海南省,46,直管区县,4690,保亭黎族苗族自治县,469029
海南省,46,直管区县,4690,琼中黎族苗族自治县,469030
重庆市,50,市辖区,5001,万州区,500101
重庆市,50,市辖区,5001,涪陵区,500102
重庆市,50,市辖区,5001,渝中区,500103
重庆市,50,市辖区,5001,大渡口区,500104
重庆市,50,市辖区,5001,江北区,500105
重庆市,50,市辖区,5001,沙坪坝区,500106
重庆市,50,市辖区,5001,九龙坡区,500107
重庆市,50,市辖区,5001,南岸区,500108
重庆市,50,市辖区,5001,北碚区,500109
重庆市,50,市辖区,5001,綦江区,500110
重庆市,50,市辖区,5001,大足区,500111
重庆市,50,市辖区,5001,渝北区,500112
重庆市,50,市辖区,5001,巴南区,500113
重庆市,50,市辖区,5001,黔江区,500114
重庆市,50,市辖区,5001,长寿区,500115
重庆市,50,市辖区,5001,江津区,500116
重庆市,50,市辖区,5001,合川区,500117
重庆市,50,市辖区,5001,永川区,500118
重庆市,50,市辖区,5001,南川区,500119
重庆市,50,市辖区,5001,璧山区,500120
重庆市,50,市辖区,5001,铜梁区,500151
重庆市,50,市辖区,5001,潼南区,500152
重庆市,50,市辖区,5001,荣昌区,500153
重庆市,50,市辖区,5001,开州区,500154
重庆市,50,市辖区,5001,梁平区,500155
重庆市,50,市辖区,5001,武隆区,500156
重庆市,50,市辖区县,5002,城口县,500229
重庆市,50,市辖区县,5002,丰都县,500230
重庆市,50,市辖区县,5002,垫江县,500231
重庆市,50,市辖区县,5002,忠县,500233
重庆市,50,市辖区县,5002,云阳县,500235
重庆市,50,市辖区县,5002,奉节县,500236
重庆市,50,市辖区县,5002,巫山县,500237
重庆市,50,市辖区县,5002,巫溪县,500238
重庆市,50,市辖区县,5002,石柱土家族自治县,500240
重庆市,50,市辖区县,5002,秀山土家族苗族自治县,500241
重庆市,50,市辖区县,5002,酉阳土家族苗族自治县,500242
重庆市,50,市辖区县,5002,彭水苗族土家族自治县,500243
四川省,51,成都市,5101,锦江区,510104
四川省,51,成都市,5101,青羊区,510105
四川省,51,成都市,5101,金牛区,510106
四川省,51,成都市,5101,武侯区,510107
四川省,51,成都市,5101,成华区,510108
四川省,51,成都市,5101,龙泉驿区,510112
四川省,51,成都市,5101,青白江区,510113
四川省,51,成都市,5101,新都区,510114
四川省,51,成都市,5101,温江区,510115
四川省,51,成都市,5101,双流区,510116
四川省,51,成都市,5101,郫都区,510117
四川省,51,成都市,5101,金堂县,510121
四川省,51,成都市,5101,大邑县,510129
四川省,51,成都市,5101,蒲江县,510131
四川省,51,成都市,5101,新津县,510132
四川省,51,成都市,5101,都江堰市,510181
四川省,51,成都市,5101,彭州市,510182
四川省,51,成都市,5101,邛崃市,510183
四川省,51,成都市,5101,崇州市,510184
四川省,51,成都市,5101,简阳市,510185
四川省,51,自贡市,5103,自流井区,510302
四川省,51,自贡市,5103,贡井区,510303
四川省,51,自贡市,5103,大安区,510304
四川省,51,自贡市,5103,沿滩区,510311
四川省,51,自贡市,5103,荣县,510321
四川省,51,自贡市,5103,富顺县,510322
四川省,51,攀枝花市,5104,东区,510402
四川省,51,攀枝花市,5104,西区,510403
四川省,51,攀枝花市,5104,仁和区,510411
四川省,51,攀枝花市,5104,米易县,510421
四川省,51,攀枝花市,5104,盐边县,510422
四川省,51,泸州市,5105,江阳区,510502
四川省,51,泸州市,5105,纳溪区,510503
四川省,51,泸州市,5105,龙马潭区,510504
四川省,51,泸州市,5105,泸县,510521
四川省,51,泸州市,5105,合江县,510522
四川省,51,泸州市,5105,叙永县,510524
四川省,51,泸州市,5105,古蔺县,510525
四川省,51,德阳市,5106,旌阳区,510603
四川省,51,德阳市,5106,罗江区,510604
四川省,51,德阳市,5106,中江县,510623
四川省,51,德阳市,5106,广汉市,510681
四川省,51,德阳市,5106,什邡市,510682
四川省,51,德阳市,5106,绵竹市,510683
四川省,51,绵阳市,5107,涪城区,510703
四川省,51,绵阳市,5107,游仙区,510704
四川省,51,绵阳市,5107,安州区,510705
四川省,51,绵阳市,5107,三台县,510722
四川省,51,绵阳市,5107,盐亭县,510723
四川省,51,绵阳市,5107,梓潼县,510725
四川省,51,绵阳市,5107,北川羌族自治县,510726
四川省,51,绵阳市,5107,平武县,510727
四川省,51,绵阳市,5107,江油市,510781
四川省,51,广元市,5108,利州区,510802
四川省,51,广元市,5108,昭化区,510811
四川省,51,广元市,5108,朝天区,510812
四川省,51,广元市,5108,旺苍县,510821
四川省,51,广元市,5108,青川县,510822
四川省,51,广元市,5108,剑阁县,510823
四川省,51,广元市,5108,苍溪县,510824
四川省,51,遂宁市,5109,船山区,510903
四川省,51,遂宁市,5109,安居区,510904
四川省,51,遂宁市,5109,蓬溪县,510921
四川省,51,遂宁市,5109,射洪县,510922
四川省,51,遂宁市,5109,大英县,510923
四川省,51,内江市,5110,市中区,511002
四川省,51,内江市,5110,东兴区,511011
四川省,51,内江市,5110,威远县,511024
四川省,51,内江市,5110,资中县,511025
四川省,51,内江市,5110,隆昌市,511083
四川省,51,乐山市,5111,市中区,511102
四川省,51,乐山市,5111,沙湾区,511111
四川省,51,乐山市,5111,五通桥区,511112
四川省,51,乐山市,5111,金口河区,511113
四川省,51,乐山市,5111,犍为县,511123
四川省,51,乐山市,5111,井研县,511124
四川省,51,乐山市,5111,夹江县,511126
四川省,51,乐山市,5111,沐川县,511129
四川省,51,乐山市,5111,峨边彝族自治县,511132
四川省,51,乐山市,5111,马边彝族自治县,511133
四川省,51,乐山市,5111,峨眉山市,511181
四川省,51,南充市,5113,顺庆区,511302
四川省,51,南充市,5113,高坪区,511303
四川省,51,南充市,5113,嘉陵区,511304
四川省,51,南充市,5113,南部县,511321
四川省,51,南充市,5113,营山县,511322
四川省,51,南充市,5113,蓬安县,511323
四川省,51,南充市,5113,仪陇县,511324
四川省,51,南充市,5113,西充县,511325
四川省,51,南充市,5113,阆中市,511381
四川省,51,眉山市,5114,东坡区,511402
四川省,51,眉山市,5114,彭山区,511403
四川省,51,眉山市,5114,仁寿县,511421
四川省,51,眉山市,5114,洪雅县,511423
四川省,51,眉山市,5114,丹棱县,511424
四川省,51,眉山市,5114,青神县,511425
四川省,51,宜宾市,5115,翠屏区,511502
四川省,51,宜宾市,5115,南溪区,511503
四川省,51,宜宾市,5115,宜宾县,511521
四川省,51,宜宾市,5115,江安县,511523
四川省,51,宜宾市,5115,长宁县,511524
四川省,51,宜宾市,5115,高县,511525
四川省,51,宜宾市,5115,珙县,511526
四川省,51,宜宾市,5115,筠连县,511527
四川省,51,宜宾市,5115,兴文县,511528
四川省,51,宜宾市,5115,屏山县,511529
四川省,51,广安市,5116,广安区,511602
四川省,51,广安市,5116,前锋区,511603
四川省,51,广安市,5116,岳池县,511621
四川省,51,广安市,5116,武胜县,511622
四川省,51,广安市,5116,邻水县,511623
四川省,51,广安市,5116,华蓥市,511681
四川省,51,达州市,5117,通川区,511702
四川省,51,达州市,5117,达川区,511703
四川省,51,达州市,5117,宣汉县,511722
四川省,51,达州市,5117,开江县,511723
四川省,51,达州市,5117,大竹县,511724
四川省,51,达州市,5117,渠县,511725
四川省,51,达州市,5117,万源市,511781
四川省,51,雅安市,5118,雨城区,511802
四川省,51,雅安市,5118,名山区,511803
四川省,51,雅安市,5118,荥经县,511822
四川省,51,雅安市,5118,汉源县,511823
四川省,51,雅安市,5118,石棉县,511824
四川省,51,雅安市,5118,天全县,511825
四川省,51,雅安市,5118,芦山县,511826
四川省,51,雅安市,5118,宝兴县,511827
四川省,51,巴中市,5119,巴州区,511902
四川省,51,巴中市,5119,恩阳区,511903
四川省,51,巴中市,5119,通江县,511921
四川省,51,巴中市,5119,南江县,511922
四川省,51,巴中市,5119,平昌县,511923
四川省,51,资阳市,5120,雁江区,512002
四川省,51,资阳市,5120,安岳县,512021
四川省,51,资阳市,5120,乐至县,512022
四川省,51,阿坝藏族羌族自治州,5132,马尔康市,513201
四川省,51,阿坝藏族羌族自治州,5132,汶川县,513221
四川省,51,阿坝藏族羌族自治州,5132,理县,513222
四川省,51,阿坝藏族羌族自治州,5132,茂县,513223
四川省,51,阿坝藏族羌族自治州,5132,松潘县,513224
四川省,51,阿坝藏族羌族自治州,5132,九寨沟县,513225
四川省,51,阿坝藏族羌族自治州,5132,金川县,513226
四川省,51,阿坝藏族羌族自治州,5132,小金县,513227
四川省,51,阿坝藏族羌族自治州,5132,黑水县,513228
四川省,51,阿坝藏族羌族自治州,5132,壤塘县,513230
四川省,51,阿坝藏族羌族自治州,5132,阿坝县,513231
四川省,51,阿坝藏族羌族自治州,5132,若尔盖县,513232
四川省,51,阿坝藏族羌族自治州,5132,红原县,513233
四川省,51,甘孜藏族自治州,5133,康定市,513301
四川省,51,甘孜藏族自治州,5133,泸定县,513322
四川省,51,甘孜藏族自治州,5133,丹巴县,513323
四川省,51,甘孜藏族自治州,5133,九龙县,513324
四川省,51,甘孜藏族自治州,5133,雅江县,513325
四川省,51,甘孜藏族自治州,5133,道孚县,513326
四川省,51,甘孜藏族自治州,5133,炉霍县,513327
四川省,51,甘孜藏族自治州,5133,甘孜县,513328
四川省,51,甘孜藏族自治州,5133,新龙县,513329
四川省,51,甘孜藏族自治州,5133,德格县,513330
四川省,51,甘孜藏族自治州,5133,白玉县,513331
四川省,51,甘孜藏族自治州,5133,石渠县,513332
四川省,51,甘孜藏族自治州,5133,色达县,513333
四川省,51,甘孜藏族自治州,5133,理塘县,513334
四川省,51,甘孜藏族自治州,5133,巴塘县,513335
四川省,51,甘孜藏族自治州,5133,乡城县,513336
四川省,51,甘孜藏族自治州,5133,稻城县,513337
四川省,51,甘孜藏族自治州,5133,得荣县,513338
四川省,51,凉山彝族自治州,5134,西昌市,513401
四川省,51,凉山彝族自治州,5134,木里藏族自治县,513422
四川省,51,凉山彝族自治州,5134,盐源县,513423
四川省,51,凉山彝族自治州,5134,德昌县,513424
四川省,51,凉山彝族自治州,5134,会理县,513425
四川省,51,凉山彝族自治州,5134,会东县,513426
四川省,51,凉山彝族自治州,5134,宁南县,513427
四川省,51,凉山彝族自治州,5134,普格县,513428
四川省,51,凉山彝族自治州,5134,布拖县,513429
四川省,51,凉山彝族自治州,5134,金阳县,513430
四川省,51,凉山彝族自治州,5134,昭觉县,513431
四川省,51,凉山彝族自治州,5134,喜德县,513432
四川省,51,凉山彝族自治州,5134,冕宁县,513433
四川省,51,凉山彝族自治州,5134,越西县,513434
四川省,51,凉山彝族自治州,5134,甘洛县,513435
四川省,51,凉山彝族自治州,5134,美姑县,513436
四川省,51,凉山彝族自治州,5134,雷波县,513437
贵州省,52,贵阳市,5201,南明区,520102
贵州省,52,贵阳市,5201,云岩区,520103
贵州省,52,贵阳市,5201,花溪区,520111
贵州省,52,贵阳市,5201,乌当区,520112
贵州省,52,贵阳市,5201,白云区,520113
贵州省,52,贵阳市,5201,观山湖区,520115
贵州省,52,贵阳市,5201,开阳县,520121
贵州省,52,贵阳市,5201,息烽县,520122
贵州省,52,贵阳市,5201,修文县,520123
贵州省,52,贵阳市,5201,清镇市,520181
贵州省,52,六盘水市,5202,钟山区,520201
贵州省,52,六盘水市,5202,六枝特区,520203
贵州省,52,六盘水市,5202,水城县,520221
贵州省,52,六盘水市,5202,盘州市,520281
贵州省,52,遵义市,5203,红花岗区,520302
贵州省,52,遵义市,5203,汇川区,520303
贵州省,52,遵义市,5203,播州区,520304
贵州省,52,遵义市,5203,桐梓县,520322
贵州省,52,遵义市,5203,绥阳县,520323
贵州省,52,遵义市,5203,正安县,520324
贵州省,52,遵义市,5203,道真仡佬族苗族自治县,520325
贵州省,52,遵义市,5203,务川仡佬族苗族自治县,520326
贵州省,52,遵义市,5203,凤冈县,520327
贵州省,52,遵义市,5203,湄潭县,520328
贵州省,52,遵义市,5203,余庆县,520329
贵州省,52,遵义市,5203,习水县,520330
贵州省,52,遵义市,5203,赤水市,520381
贵州省,52,遵义市,5203,仁怀市,520382
贵州省,52,安顺市,5204,西秀区,520402
贵州省,52,安顺市,5204,平坝区,520403
贵州省,52,安顺市,5204,普定县,520422
贵州省,52,安顺市,5204,镇宁布依族苗族自治县,520423
贵州省,52,安顺市,5204,关岭布依族苗族自治县,520424
贵州省,52,安顺市,5204,紫云苗族布依族自治县,520425
贵州省,52,毕节市,5205,七星关区,520502
贵州省,52,毕节市,5205,大方县,520521
贵州省,52,毕节市,5205,黔西县,520522
贵州省,52,毕节市,5205,金沙县,520523
贵州省,52,毕节市,5205,织金县,520524
贵州省,52,毕节市,5205,纳雍县,520525
贵州省,52,毕节市,5205,威宁彝族回族苗族自治县,520526
贵州省,52,毕节市,5205,赫章县,520527
贵州省,52,铜仁市,5206,碧江区,520602
贵州省,52,铜仁市,5206,万山区,520603
